EVENTID,REPORTER,STA,LAT,LON,ELEV,CHN,DIST,BAZ,ISCPHASE,REPPHASE,DATE,TIME,RES,TDEF,AMPLITUDE,PER,AUTHOR,DATE_1,TIME_1,LAT_1,LON_1,DEPTH,AUTHOR_1,TYPE,MAG,Y
604179950,,Y59A,33.9897,-78.8737,2.0,BHZ,1.46,47.1,Pn,,2014-03-19,2014-03-19 22:38:29.070,-0.0,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X57A,34.4643,-80.094,133.0,BHZ,1.46,2.1,Pb,Pb,2014-03-19,2014-03-19 22:38:30.170,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X56A,34.4923,-81.0319,112.0,BHZ,1.65,334.1,Pn,P,2014-03-19,2014-03-19 22:38:31.540,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X58A,34.5548,-79.3388,45.0,BHZ,1.69,23.6,Pn,P,2014-03-19,2014-03-19 22:38:32.210,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,Y55A,33.9375,-81.8581,164.0,BHZ,1.7,303.7,Pn,P,2014-03-19,2014-03-19 22:38:32.410,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X55A,34.4701,-81.6336,153.0,BHZ,1.91,320.4,Pn,P,2014-03-19,2014-03-19 22:38:35.220,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,Y60A,34.0046,-78.2163,7.0,BHZ,1.91,57.9,Pn,P,2014-03-19,2014-03-19 22:38:35.240,-0.0,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X59A,34.571999999999996,-78.6023,29.0,BHZ,2.03,39.2,Pn,P,2014-03-19,2014-03-19 22:38:36.900,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W58A,35.0208,-79.2333,84.0,BHZ,2.15,20.6,Pn,P,2014-03-19,2014-03-19 22:38:38.440,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W56A,35.135,-80.5828,177.0,BHZ,2.15,350.7,Pn,P,2014-03-19,2014-03-19 22:38:38.700,-0.0,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W57A,35.1529,-79.9928,85.0,BHZ,2.15,3.6,Pn,P,2014-03-19,2014-03-19 22:38:38.700,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,255A,31.9263,-82.4758,45.0,BHZ,2.23,241.9,Pn,Pn,2014-03-19,2014-03-19 22:38:40.380,0.6,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,KMSC,35.141999999999996,-81.3333,240.0,BHZ,2.35,335.7,Pn,P,2014-03-19,2014-03-19 22:38:41.310,-0.0,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X60A,34.5773,-77.9768,12.0,BHZ,2.4,48.6,Pn,P,2014-03-19,2014-03-19 22:38:41.930,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X54A,34.5474,-82.3743,213.0,BHZ,2.4,310.4,Pn,P,2014-03-19,2014-03-19 22:38:42.010,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,154A,32.6131,-83.1066,111.0,BHZ,2.51,261.9,Pn,Pn,2014-03-19,2014-03-19 22:38:43.790,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W59A,35.1673,-78.443,60.0,BHZ,2.58,32.9,Pn,P,2014-03-19,2014-03-19 22:38:44.440,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W54A,35.0857,-82.1859,272.0,BHZ,2.67,321.5,Pn,P,2014-03-19,2014-03-19 22:38:45.770,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V55A,35.8518,-81.2149,306.0,BHZ,2.97,343.2,Pn,Pn,2014-03-19,2014-03-19 22:38:47.430,-2.6,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V56A,35.8097,-80.4963,237.0,BHZ,2.81,354.4,Pn,P,2014-03-19,2014-03-19 22:38:47.600,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V57A,35.8875,-79.7758,223.0,BHZ,2.89,6.2,Pn,P,2014-03-19,2014-03-19 22:38:48.600,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V58A,35.794000000000004,-79.115,127.0,BHZ,2.91,16.9,Pn,,2014-03-19,2014-03-19 22:38:48.640,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X53A,34.5031,-83.3013,240.0,BHZ,3.02,300.6,Pn,P,2014-03-19,2014-03-19 22:38:50.430,-0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U56A,36.3472,-80.3829,363.0,BHZ,3.34,356.9,Pn,,2014-03-19,2014-03-19 22:38:51.380,-3.7,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V54A,35.7771,-81.9478,448.0,BHZ,3.14,332.4,Pn,P,2014-03-19,2014-03-19 22:38:52.070,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V59A,35.7649,-78.2394,58.0,BHZ,3.18,29.4,Pn,P,2014-03-19,2014-03-19 22:38:52.510,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,Y52A,33.864000000000004,-84.0626,286.0,BHZ,3.38,285.8,Pn,Pn,2014-03-19,2014-03-19 22:38:54.160,-1.4,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U57A,36.4319,-79.3364,178.0,BHZ,3.49,11.0,Pn,P,2014-03-19,2014-03-19 22:38:56.510,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V53A,35.6694,-82.8124,681.0,BHZ,3.45,321.2,Pn,Pn,2014-03-19,2014-03-19 22:38:57.490,0.9,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U55A,36.5023,-81.0472,863.0,BHZ,3.57,348.4,Pn,P,2014-03-19,2014-03-19 22:38:58.300,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U58A,36.3944,-78.5493,169.0,BHZ,3.63,20.9,Pn,P,2014-03-19,2014-03-19 22:38:58.500,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U54A,36.5209,-81.8204,837.0,BHZ,3.77,339.2,Pn,P,2014-03-19,2014-03-19 22:39:00.780,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W52A,35.0935,-83.9277,519.0,BHZ,3.76,304.7,Pn,Pn,2014-03-19,2014-03-19 22:39:00.930,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U59A,36.3526,-77.7925,99.0,BHZ,3.87,29.6,Pn,P,2014-03-19,2014-03-19 22:39:01.780,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T57A,36.9983,-79.2538,230.0,BHZ,4.05,10.3,Pn,P,2014-03-19,2014-03-19 22:39:04.230,-0.6,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,V61A,35.7912,-76.5776,4.0,BHZ,4.06,45.8,Pn,P,2014-03-19,2014-03-19 22:39:04.400,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T56A,37.0288,-80.0311,387.0,BHZ,4.02,1.4,Pn,P,2014-03-19,2014-03-19 22:39:04.490,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T58A,36.9454,-78.5338,167.0,BHZ,4.15,18.3,Pn,P,2014-03-19,2014-03-19 22:39:05.530,-0.7,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,656A,29.3689,-82.5348,28.0,BHZ,4.16,210.0,Pn,Pn,2014-03-19,2014-03-19 22:39:06.290,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T54A,37.0608,-81.5762,852.0,BHZ,4.21,344.4,Pn,P,2014-03-19,2014-03-19 22:39:06.820,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U60A,36.4718,-77.1596,8.0,BHZ,4.25,34.7,Pn,P,2014-03-19,2014-03-19 22:39:07.170,-0.3,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,X51A,34.5658,-84.8574,214.0,BHZ,4.21,293.0,Pn,Pn,2014-03-19,2014-03-19 22:39:08.530,1.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T59A,36.9716,-77.5541,63.0,BHZ,4.5,27.6,Pn,P,2014-03-19,2014-03-19 22:39:10.210,-0.7,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,U61A,36.3319,-76.4464,4.0,BHZ,4.51,41.6,Pn,P,2014-03-19,2014-03-19 22:39:10.550,-0.6,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,S56A,37.6771,-79.5662,449.0,BHZ,4.69,5.8,Pn,P,2014-03-19,2014-03-19 22:39:13.420,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,S55A,37.7724,-80.5013,647.0,BHZ,4.77,356.7,Pn,P,2014-03-19,2014-03-19 22:39:14.860,0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,S57A,37.7605,-78.9536,264.0,BHZ,4.85,11.4,Pn,P,2014-03-19,2014-03-19 22:39:15.290,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T60A,37.1397,-76.7349,11.0,BHZ,4.99,33.3,Pn,P,2014-03-19,2014-03-19 22:39:17.520,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,T51A,36.9655,-83.9454,329.0,BHZ,5.03,322.9,Pn,P,2014-03-19,2014-03-19 22:39:18.340,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,R58B,37.9636,-77.8787,116.0,BHZ,5.29,19.9,Pn,Pn,2014-03-19,2014-03-19 22:39:21.340,-0.4,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,S51A,37.6392,-83.5935,286.0,BHZ,5.41,329.7,Pn,P,2014-03-19,2014-03-19 22:39:23.240,-0.2,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,R57A,38.297,-78.5232,230.0,BHZ,5.45,13.7,Pn,P,2014-03-19,2014-03-19 22:39:23.380,-0.6,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,S60A,37.7055,-76.6535,36.0,BHZ,5.5,30.4,Pn,P,2014-03-19,2014-03-19 22:39:24.090,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,R58A,38.2989,-78.0034,184.0,BHZ,5.57,17.8,Pn,P,2014-03-19,2014-03-19 22:39:25.160,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,R59A,38.2,-77.1164,35.0,BHZ,5.75,24.7,Pn,P,2014-03-19,2014-03-19 22:39:27.580,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,W60A,35.0528,-77.7133,30.0,BHE,2.88,44.1,Sb,Sb,2014-03-19,2014-03-19 22:39:31.490,2.0,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,Q56A,39.041,-79.1871,430.0,BHZ,6.08,7.2,Pn,Pn,2014-03-19,2014-03-19 22:39:32.720,0.1,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
604179950,,Q57A,39.0353,-78.4107,324.0,BHZ,6.18,12.7,Pn,P,2014-03-19,2014-03-19 22:39:33.620,-0.5,True,,,ISC,2014-03-19,22:38:03.07,33.0033,-80.1578,12.8,ANF,ML,3.8,0
609759213,,121A,32.5324,-107.7851,1652.0,B??,2.4,310.9,Pn,P,2014-03-20,2014-03-20 04:45:19.840,1.0,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,319A,31.3757,-109.2809,1187.0,BHZ,3.15,278.2,Pn,,2014-03-20,2014-03-20 04:45:28.620,-0.5,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,Y22D,34.0739,-106.921,1436.0,BHZ,3.27,341.0,Pn,Pn,2014-03-20,2014-03-20 04:45:31.900,1.0,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,MSTX,33.9696,-102.7724,1167.0,BHZ,3.85,38.3,Pn,,2014-03-20,2014-03-20 04:45:40.310,1.6,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,ABTX,32.6238,-99.6431,502.0,BHZ,5.36,70.6,Pn,,2014-03-20,2014-03-20 04:45:59.520,0.1,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,214A,31.9559,-112.8115,543.0,BHZ,6.21,280.9,Pn,Pn,2014-03-20,2014-03-20 04:46:08.220,-2.8,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,Y14A,33.9383,-113.0048,730.7,BHZ,6.89,297.3,Pn,Pn,2014-03-20,2014-03-20 04:46:20.220,-0.3,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,T25A,37.1388,-104.4108,2017.0,BHZ,6.23,9.1,Pg,,2014-03-20,2014-03-20 04:46:37.450,-1.3,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
609759213,,WHTX,31.9913,-97.4561,190.0,BHZ,7.06,79.6,Pg,,2014-03-20,2014-03-20 04:46:51.470,-3.1,True,,,ISC,2014-03-20,04:44:39.33,30.974,-105.6388,10.0,NEIC,ML,3.2,0
604179961,,U32A,36.3795,-99.0014,525.0,BHZ,1.07,257.8,Pg,,2014-03-20,2014-03-20 05:12:44.610,0.2,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,TUL1,35.9104,-95.7919,256.0,BHZ,1.7,113.9,Pn,P,2014-03-20,2014-03-20 05:12:54.190,0.8,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,W39A,35.196,-93.78399999999999,162.0,BHZ,3.48,112.8,Pn,,2014-03-20,2014-03-20 05:13:17.370,-0.6,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,U40A,36.3563,-92.8535,374.0,BHZ,3.92,92.3,Pn,P,2014-03-20,2014-03-20 05:13:24.840,0.9,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,ABTX,32.6238,-99.6431,502.0,BHZ,4.29,202.4,Pn,Pn,2014-03-20,2014-03-20 05:13:30.150,1.0,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,WHTX,31.9913,-97.4561,190.0,BHZ,4.62,177.4,Pn,P,2014-03-20,2014-03-20 05:13:34.710,1.1,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,BGNE,41.4083,-98.1502,573.0,BHZ,4.8,356.0,Pn,P,2014-03-20,2014-03-20 05:13:36.870,0.7,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
604179961,,Z41A,33.2577,-92.803,62.0,BHN,5.24,128.3,Sn,S,2014-03-20,2014-03-20 05:14:40.770,-1.7,True,,,ISC,2014-03-20,05:12:23.76,36.6139,-97.7034,10.0,TUL,ML,3.1,0
606912599,,214A,31.9559,-112.8115,543.0,BHZ,2.02,36.5,Pn,,2014-03-20,2014-03-20 10:24:37.680,0.3,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,GLA,33.0515,-114.8271,610.0,BHZ,2.76,349.5,Pn,,2014-03-20,2014-03-20 10:24:46.670,-0.8,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,Y12C,33.7503,-114.5238,196.0,BHZ,3.42,355.9,Pn,,2014-03-20,2014-03-20 10:24:55.680,-0.8,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,109C,32.8889,-117.1051,150.0,BHZ,3.54,316.8,Pn,,2014-03-20,2014-03-20 10:24:59.310,1.2,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,Y14A,33.9383,-113.0048,730.7,BHZ,3.74,15.8,Pn,,2014-03-20,2014-03-20 10:24:59.500,-1.5,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,PFO,33.6117,-116.4594,1259.0,???,3.78,330.5,Pn,Pn,2014-03-20,2014-03-20 10:25:01.170,-0.4,True,0.4,0.33,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,319A,31.3757,-109.2809,1187.0,BHZ,4.38,75.0,Pn,,2014-03-20,2014-03-20 10:25:09.300,-0.5,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,X16A,34.4178,-111.4411,1759.4,BHZ,4.71,29.3,Pn,,2014-03-20,2014-03-20 10:25:13.100,-1.3,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,X18A,34.5293,-109.9501,1751.0,BHZ,5.53,39.7,Pn,Pn,2014-03-20,2014-03-20 10:25:24.250,-1.5,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,GSC,35.3018,-116.8057,1000.0,BHZ,5.41,337.1,Pn,Pn,2014-03-20,2014-03-20 10:25:25.100,1.2,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,121A,32.5324,-107.7851,1652.0,BHZ,5.93,66.6,Pn,,2014-03-20,2014-03-20 10:25:29.550,-1.6,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,W18A,35.1181,-109.7357,1750.0,BHZ,6.09,37.2,Pn,Pn,2014-03-20,2014-03-20 10:25:32.550,-0.9,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,U15A,36.428000000000004,-112.2915,2489.0,BHZ,6.29,14.4,Pn,,2014-03-20,2014-03-20 10:25:36.640,0.4,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
606912599,,TX31,29.3342,-103.6678,1025.0,BHZ,9.23,93.5,Pn,,2014-03-20,2014-03-20 10:26:17.430,1.0,True,,,ISC,2014-03-20,10:24:02.28,30.3317,-114.2299,3.1,ISC,MS,3.2,0
604183786,,TUL1,35.9104,-95.7919,256.0,BHZ,1.17,89.3,Pg,,2014-03-20,2014-03-20 14:39:39.790,-0.2,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,U32A,36.3795,-99.0014,525.0,BHZ,1.51,288.8,Pn,,2014-03-20,2014-03-20 14:39:44.910,-0.5,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,X37A,34.5892,-95.3713,207.0,BHZ,2.01,130.2,Pb,,2014-03-20,2014-03-20 14:39:53.670,-1.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,W39A,35.196,-93.78399999999999,162.0,BHZ,2.9,103.1,Pn,,2014-03-20,2014-03-20 14:40:05.640,1.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,U40A,36.3563,-92.8535,374.0,BHZ,3.57,81.5,Pn,,2014-03-20,2014-03-20 14:40:14.920,1.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,X40A,34.4873,-92.8342,158.0,BHZ,3.87,110.2,Pn,Pn,2014-03-20,2014-03-20 14:40:19.270,1.4,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,WHTX,31.9913,-97.4561,190.0,BHZ,3.91,182.8,Pn,Pn,2014-03-20,2014-03-20 14:40:19.300,0.9,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,W41B,35.1736,-92.2479,95.0,BHZ,4.13,98.7,Pn,,2014-03-20,2014-03-20 14:40:22.530,1.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,Z41A,33.2577,-92.803,62.0,BHZ,4.51,124.6,Pn,P,2014-03-20,2014-03-20 14:40:24.150,-2.5,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,ABTX,32.6238,-99.6431,502.0,BHZ,3.83,212.0,Pb,Pb,2014-03-20,2014-03-20 14:40:24.690,-1.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
604183786,,T25A,37.1388,-104.4108,2017.0,BHZ,5.91,284.1,Pn,,2014-03-20,2014-03-20 14:40:46.030,-0.1,True,,,ISC,2014-03-20,14:39:17.61,35.9056,-97.2338,4.0,ANF,ML,4.0,0
606912616,,K22A,42.6507,-106.524,1686.0,BHZ,1.3,229.9,Pg,Pg,2014-03-20,2014-03-20 19:10:17.890,-0.1,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,N23A,40.8947,-105.944,2458.0,BHZ,2.66,192.7,Pn,,2014-03-20,2014-03-20 19:10:39.590,2.1,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,PD31,42.7667,-109.5579,2214.4,BHZ,3.29,258.7,Pn,,2014-03-20,2014-03-20 19:10:46.830,0.7,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,O20A,40.1348,-108.2416,1915.0,BHZ,4.07,215.4,Pn,,2014-03-20,2014-03-20 19:10:58.260,1.5,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,H17A,44.3951,-110.5762,2400.0,BHZ,4.0,284.8,Pb,,2014-03-20,2014-03-20 19:11:02.570,-2.1,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,KSCO,39.0112,-102.6273,1382.0,BHZ,4.88,156.0,Pn,,2014-03-20,2014-03-20 19:11:07.900,0.1,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
606912616,,T25A,37.1388,-104.4108,2017.0,BHZ,6.38,174.5,Pn,,2014-03-20,2014-03-20 19:11:29.940,1.4,True,,,ISC,2014-03-20,19:09:53.07,43.4973,-105.1724,0.0,IDC,ML,3.2,1
604185005,,U32A,36.3795,-99.0014,525.0,BHZ,0.97,259.8,Pg,,2014-03-20,2014-03-20 22:42:50.400,-0.9,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185005,,TUL1,35.9104,-95.7919,256.0,BHZ,1.76,111.0,Pn,,2014-03-20,2014-03-20 22:43:04.050,0.9,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185005,,U40A,36.3563,-92.8535,374.0,BHZ,4.0,91.4,Pn,,2014-03-20,2014-03-20 22:43:35.620,1.6,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185005,,W39A,35.196,-93.78399999999999,162.0,BHZ,3.54,111.4,Pb,Pg,2014-03-20,2014-03-20 22:43:37.650,2.2,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185005,,BGNE,41.4083,-98.1502,573.0,BHZ,4.85,357.0,Pn,P,2014-03-20,2014-03-20 22:43:45.960,0.3,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185005,,Z41A,33.2577,-92.803,62.0,BHN,5.27,127.2,Sn,S,2014-03-20,2014-03-20 22:44:51.090,-1.2,True,,,ISC,2014-03-20,22:42:32.61,36.5586,-97.8144,10.0,TUL,ML,3.3,0
604185007,,OSI,34.6145,-118.7235,718.0,BHZ,0.52,338.3,Pg,,2014-03-21,2014-03-21 02:17:49.290,-0.8,True,,,ISC,2014-03-21,02:17:39.70,34.1272,-118.4886,13.4,ANF,ML,2.7,0
